espn_id,name,pos,jersey,jersey_source,college_id,college_name,college_logo,college_source,draft_status,draft_year,draft_round,draft_pick,draft_team,draft_team_name,draft_source,included,notes,country,country_name,country_source
3192,Aaron Brooks,G,,,2483,Oregon,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,espn,drafted,2007,1,26,HOU,Houston Rockets,espn,true,,us,United States,wikipedia birthplace
308,Al Harrington,F,,,,,,,drafted,1998,1,25,IND,Indiana Pacers,espn,true,,us,United States,wikipedia birthplace
3213,Al Horford,C,20,espn,57,Florida,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,espn,drafted,2007,1,3,ATL,Atlanta Hawks,espn,true,,do,Dominican Republic,espn birthplace
2389,Al Jefferson,C,,,,,,,drafted,2004,1,15,BOS,Boston Celtics,espn,true,,us,United States,wikipedia birthplace
349,Allan Houston,G,,,2633,Tennessee,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,espn,drafted,1993,1,11,DET,Detroit Pistons,espn,true,,us,United States,wikipedia birthplace
366,Allen Iverson,G,,,46,Georgetown,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,espn,drafted,1996,1,1,PHI,Philadelphia 76ers,espn,true,,us,United States,espn birthplace
580,Alonzo Mourning,C,,,46,Georgetown,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,espn,drafted,1992,1,2,CHH,Charlotte Hornets,espn,true,,us,United States,espn birthplace
1727,Amar'e Stoudemire,C,,,,,,,drafted,2002,1,9,PHX,Phoenix Suns,espn,true,,us,United States,wikipedia birthplace
2419,Anderson Varejao,C,,,,,,,drafted,2004,2,30,ORL,Orlando Magic,espn,true,,br,Brazil,espn birthplace
6585,Andre Drummond,C,0,wikipedia,41,UConn,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,espn,drafted,2012,1,9,DET,Detroit Pistons,espn,true,,us,United States,espn birthplace
2386,Andre Iguodala,F,,,12,Arizona,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,espn,drafted,2004,1,9,PHI,Philadelphia 76ers,espn,true,,us,United States,espn birthplace
557,Andre Miller,G,,,254,Utah,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,espn,drafted,1999,1,8,CLE,Cleveland Cavaliers,espn,true,,us,United States,espn birthplace
2987,Andrea Bargnani,C,,,,,,,drafted,2006,1,1,TOR,Toronto Raptors,espn,true,,it,Italy,espn birthplace
2747,Andrew Bogut,C,,,254,Utah,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,espn,drafted,2005,1,1,MIL,Milwaukee Bucks,espn,true,,au,Australia,espn birthplace
2748,Andrew Bynum,C,,,,,,,drafted,2005,1,10,LAL,Los Angeles Lakers,espn,true,,us,United States,wikipedia birthplace
3059319,Andrew Wiggins,F,22,espn,2305,Kansas,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,espn,drafted,2014,1,1,CLE,Cleveland Cavaliers,espn,true,,ca,Canada,espn birthplace
2427,Andris Biedrins,C,,,,,,,drafted,2004,1,11,GS,Golden State Warriors,espn,true,,lv,Latvia,espn birthplace
302,Anfernee Hardaway,F,7,espn,235,Memphis,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,espn,drafted,1993,1,3,GS,Golden State Warriors,espn,true,,us,United States,espn birthplace
4351851,Anfernee Simons,G,5,espn,,,,,drafted,2018,1,24,POR,Portland Trail Blazers,espn,true,,us,United States,espn birthplace
385,Antawn Jamison,F,,,153,North Carolina,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,espn,drafted,1998,1,4,TOR,Toronto Raptors,espn,true,,us,United States,espn birthplace
6583,Anthony Davis,F,23,espn,96,Kentucky,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,espn,drafted,2012,1,1,NOH,New Orleans Hornets,espn,true,,us,United States,espn birthplace
4594268,Anthony Edwards,G,5,espn,61,Georgia,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,espn,drafted,2020,1,1,MIN,Minnesota Timberwolves,espn,true,,us,United States,espn birthplace
517,Anthony Mason,F,,,2634,Tennessee State,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,espn,drafted,1988,3,53,POR,Portland Trail Blazers,espn,true,,us,United States,wikipedia birthplace
881,Antoine Walker,F,,,96,Kentucky,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,espn,drafted,1996,1,6,BOS,Boston Celtics,espn,true,,us,United States,wikipedia birthplace
189,Antonio Davis,F,,,2638,UTEP,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,espn,drafted,1990,2,45,IND,Indiana Pacers,espn,true,,us,United States,wikipedia birthplace
530,Antonio McDyess,F,,,333,Alabama,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,espn,drafted,1995,1,2,LAC,Los Angeles Clippers,espn,true,,us,United States,wikipedia birthplace
271,Armon Gilliam,F,5,espn,2439,UNLV,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,espn,drafted,1987,1,2,PHX,Phoenix Suns,espn,true,,,,
3187,Arron Afflalo,G,,,26,UCLA,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,espn,drafted,2007,1,27,DET,Detroit Pistons,espn,true,,us,United States,wikipedia birthplace
390,Avery Johnson,G,,,2582,Southern,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,espn,undrafted,1988,,,,,wikipedia infobox,true,"Wikipedia draft team """" not in nba_draft_teams.csv",us,United States,wikipedia birthplace
194,Baron Davis,G,,,26,UCLA,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,espn,drafted,1999,1,3,CHH,Charlotte Hornets,espn,true,,us,United States,wikipedia birthplace
2381,Ben Gordon,G,,,41,UConn,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,espn,drafted,2004,1,3,CHI,Chicago Bulls,espn,true,,gb,United Kingdom,espn birthplace
3907387,Ben Simmons,G,25,wikipedia,99,LSU,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,espn,drafted,2016,1,1,PHI,Philadelphia 76ers,espn,true,,au,Australia,espn birthplace
885,Ben Wallace,F,,,2676,Virginia Union,https://a.espncdn.com/i/teamlogos/ncaa/500/2676.png,espn,undrafted,1996,,,,,wikipedia infobox,true,"Wikipedia draft team """" not in nba_draft_teams.csv",us,United States,wikipedia birthplace
3989,Blake Griffin,F,,,201,Oklahoma,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,espn,drafted,2009,1,1,LAC,Los Angeles Clippers,espn,true,,us,United States,espn birthplace
3593,Bojan Bogdanovic,F,44,espn,,,,,drafted,2011,2,31,MIA,Miami Heat,espn,true,,rs,Serbia,espn birthplace
556,Brad Miller,C,,,2509,Purdue,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,espn,undrafted,1998,,,,,wikipedia infobox,true,"Wikipedia draft team """" not in nba_draft_teams.csv",us,United States,wikipedia birthplace
6580,Bradley Beal,G,,,57,Florida,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,espn,drafted,2012,1,3,WSH,Washington Wizards,espn,true,,us,United States,espn birthplace
3913176,Brandon Ingram,F,3,espn,150,Duke,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,espn,drafted,2016,1,2,LAL,Los Angeles Lakers,espn,true,,us,United States,espn birthplace
3997,Brandon Jennings,G,,,,,,,drafted,2009,1,10,MIL,Milwaukee Bucks,espn,true,,us,United States,wikipedia birthplace
6448,Brandon Knight,G,20,espn,96,Kentucky,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,espn,drafted,2011,1,8,DET,Detroit Pistons,espn,true,,us,United States,espn birthplace
3027,Brandon Roy,G,,,264,Washington,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,espn,drafted,2006,1,6,MIN,Minnesota Timberwolves,espn,true,,us,United States,wikipedia birthplace
440,Brevin Knight,G,,,24,Stanford,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,espn,drafted,1997,1,16,CLE,Cleveland Cavaliers,espn,true,,us,United States,wikipedia birthplace
280,Brian Grant,F,,,2752,Xavier,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,espn,drafted,1994,1,8,SAC,Sacramento Kings,espn,true,,us,United States,wikipedia birthplace
3448,Brook Lopez,C,11,espn,24,Stanford,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,espn,drafted,2008,1,10,NJ,New Jersey Nets,espn,true,,us,United States,espn birthplace
2990984,Buddy Hield,G,8,espn,201,Oklahoma,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,espn,drafted,2016,1,6,NO,New Orleans Pelicans,espn,true,,bs,Bahamas,espn birthplace
4432166,Cade Cunningham,G,2,espn,197,Oklahoma State,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,espn,drafted,2021,1,1,DET,Detroit Pistons,espn,true,,us,United States,espn birthplace
4432174,Cam Thomas,G,24,espn,99,LSU,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,espn,drafted,2021,1,27,BKN,Brooklyn Nets,espn,true,,us,United States,espn birthplace
1703,Carlos Boozer,F,,,150,Duke,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,espn,drafted,2002,2,35,CLE,Cleveland Cavaliers,espn,true,,de,Germany,espn birthplace
1975,Carmelo Anthony,F,,,183,Syracuse,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,espn,drafted,2003,1,3,DEN,Denver Nuggets,espn,true,,us,United States,espn birthplace
1705,Caron Butler,F,,,41,UConn,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,espn,drafted,2002,1,10,MIA,Miami Heat,espn,true,,us,United States,espn birthplace
141,Cedric Ceballos,F,,,2239,Cal State Fullerton,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,espn,drafted,1990,2,48,PHX,Phoenix Suns,espn,true,,us,United States,wikipedia birthplace
37,Charles Barkley,F,,,2,Auburn,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,espn,drafted,1984,1,5,PHI,Philadelphia 76ers,espn,true,,us,United States,wikipedia birthplace
63,Chauncey Billups,G,,,38,Colorado,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,espn,drafted,1997,1,3,BOS,Boston Celtics,espn,true,,us,United States,espn birthplace
1977,Chris Bosh,F,,,59,Georgia Tech,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,espn,drafted,2003,1,4,TOR,Toronto Raptors,espn,true,,us,United States,wikipedia birthplace
265,Chris Gatling,C,,,295,Old Dominion,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,espn,drafted,1991,1,16,GS,Golden State Warriors,espn,true,,us,United States,wikipedia birthplace
1982,Chris Kaman,C,,,2117,Central Michigan,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,espn,drafted,2003,1,6,LAC,Los Angeles Clippers,espn,true,,us,United States,wikipedia birthplace
582,Chris Mullin,F,17,espn,2599,St. John's,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,espn,drafted,1985,1,7,GS,Golden State Warriors,espn,true,,us,United States,espn birthplace
2779,Chris Paul,G,3,wikipedia,154,Wake Forest,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,espn,drafted,2005,1,4,NOH,New Orleans Hornets,espn,true,,us,United States,espn birthplace
897,Chris Webber,C,,,130,Michigan,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,espn,drafted,1993,1,1,ORL,Orlando Magic,espn,true,,us,United States,espn birthplace
453,Christian Laettner,F,,,150,Duke,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,espn,drafted,1992,1,3,MIN,Minnesota Timberwolves,espn,true,,us,United States,espn birthplace
3058254,Christian Wood,F,35,espn,2439,UNLV,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,espn,undrafted,2015,,,,,wikipedia infobox,true,"Wikipedia draft team """" not in nba_draft_teams.csv",us,United States,espn birthplace
2490149,CJ McCollum,G,3,espn,2329,Lehigh,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,espn,drafted,2013,1,10,POR,Portland Trail Blazers,espn,true,,us,United States,espn birthplace
896,Clarence Weatherspoon,F,,,2572,Southern Miss,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,espn,drafted,1992,1,9,PHI,Philadelphia 76ers,espn,true,,us,United States,wikipedia birthplace
714,Clifford Robinson,F,,,41,UConn,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,espn,drafted,1989,2,36,POR,Portland Trail Blazers,espn,true,,us,United States,wikipedia birthplace
3102529,Clint Capela,C,30,espn,,,,,drafted,2014,1,25,HOU,Houston Rockets,espn,true,,ch,Switzerland,espn birthplace
3686,Clyde Drexler,G,22,espn,248,Houston,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,espn,drafted,1983,1,14,POR,Portland Trail Blazers,espn,true,,us,United States,wikipedia birthplace
4277811,Collin Sexton,G,10,wikipedia,333,Alabama,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,espn,drafted,2018,1,8,CLE,Cleveland Cavaliers,espn,true,,us,United States,espn birthplace
497,Corey Maggette,F,,,150,Duke,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,espn,drafted,1999,1,13,SEA,Seattle SuperSonics,espn,true,,us,United States,wikipedia birthplace
936,Corliss Williamson,F,,,8,Arkansas,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,espn,drafted,1995,1,13,SAC,Sacramento Kings,espn,true,,us,United States,wikipedia birthplace
566,Cuttino Mobley,G,,,227,Rhode Island,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,espn,drafted,1998,2,41,HOU,Houston Rockets,espn,true,,us,United States,wikipedia birthplace
3136776,D'Angelo Russell,G,,,194,Ohio State,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,espn,drafted,2015,1,2,LAL,Los Angeles Lakers,espn,true,,us,United States,espn birthplace
187,Dale Davis,F,,,228,Clemson,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,espn,drafted,1991,1,13,IND,Indiana Pacers,espn,true,,us,United States,wikipedia birthplace
6606,Damian Lillard,G,0,wikipedia,2692,Weber State,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,espn,drafted,2012,1,6,POR,Portland Trail Blazers,espn,true,,us,United States,espn birthplace
817,Damon Stoudamire,G,,,12,Arizona,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,espn,drafted,1995,1,7,TOR,Toronto Raptors,espn,true,,us,United States,espn birthplace
40,Dana Barros,G,,,103,Boston College,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,espn,drafted,1989,1,16,SEA,Seattle SuperSonics,espn,true,,us,United States,wikipedia birthplace
3428,Danilo Gallinari,F,,,,,,,drafted,2008,1,6,NY,New York Knicks,espn,true,,it,Italy,espn birthplace
248,Danny Fortson,C,,,2132,Cincinnati,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,espn,drafted,1997,1,10,MIL,Milwaukee Bucks,espn,true,,us,United States,espn birthplace
2760,Danny Granger,F,,,167,New Mexico,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,espn,drafted,2005,1,17,IND,Indiana Pacers,espn,true,,us,United States,wikipedia birthplace
506,Danny Manning,F,,,2305,Kansas,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,espn,drafted,1988,1,1,LAC,Los Angeles Clippers,espn,true,,us,United States,espn birthplace
4396907,Darius Garland,G,10,espn,238,Vanderbilt,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,espn,drafted,2019,1,5,CLE,Cleveland Cavaliers,espn,true,,us,United States,espn birthplace
2772,David Lee,F,,,57,Florida,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,espn,drafted,2005,1,30,NY,New York Knicks,espn,true,,us,United States,wikipedia birthplace
715,David Robinson,C,,,2426,Navy,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,espn,drafted,1987,1,1,SA,San Antonio Spurs,espn,true,,us,United States,espn birthplace
904,David Wesley,G,,,239,Baylor,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,espn,undrafted,1992,,,,,wikipedia infobox,true,"Wikipedia draft team """" not in nba_draft_teams.csv",us,United States,wikipedia birthplace
2177,David West,F,,,2752,Xavier,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,espn,drafted,2003,1,18,NOH,New Orleans Hornets,espn,true,,us,United States,wikipedia birthplace
4066259,De'Aaron Fox,G,4,espn,96,Kentucky,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,espn,drafted,2017,1,5,SAC,Sacramento Kings,espn,true,,us,United States,espn birthplace
4278129,Deandre Ayton,C,8,wikipedia,12,Arizona,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,espn,drafted,2018,1,1,PHX,Phoenix Suns,espn,true,,bs,Bahamas,espn birthplace
3442,DeAndre Jordan,C,6,espn,245,Texas A&M,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,espn,drafted,2008,2,35,LAC,Los Angeles Clippers,espn,true,,us,United States,espn birthplace
3907497,Dejounte Murray,G,5,espn,264,Washington,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,espn,drafted,2016,1,29,SA,San Antonio Spurs,espn,true,,us,United States,espn birthplace
3978,DeMar DeRozan,G,10,wikipedia,30,USC,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,espn,drafted,2009,1,9,TOR,Toronto Raptors,espn,true,,us,United States,espn birthplace
4258,DeMarcus Cousins,C,,,96,Kentucky,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,espn,drafted,2010,1,5,SAC,Sacramento Kings,espn,true,,us,United States,espn birthplace
726,Dennis Rodman,F,,,199,Southeastern Oklahoma,https://a.espncdn.com/i/teamlogos/ncaa/500/199.png,espn,drafted,1986,2,27,DET,Detroit Pistons,espn,true,,us,United States,wikipedia birthplace
3032979,Dennis Schroder,G,,,,,,,drafted,2013,1,17,ATL,Atlanta Hawks,espn,true,,de,Germany,espn birthplace
2798,Deron Williams,G,,,356,Illinois,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,espn,drafted,2005,1,3,UTAH,Utah Jazz,espn,true,,us,United States,wikipedia birthplace
156,Derrick Coleman,F,44,espn,183,Syracuse,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,espn,drafted,1990,1,1,NJ,New Jersey Nets,espn,true,,us,United States,espn birthplace
3456,Derrick Rose,G,,,235,Memphis,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,espn,drafted,2008,1,1,CHI,Chicago Bulls,espn,true,,us,United States,espn birthplace
4066320,Desmond Bane,G,3,espn,2628,TCU,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,espn,drafted,2020,1,30,BOS,Boston Celtics,espn,true,,us,United States,espn birthplace
757,Detlef Schrempf,F,,,264,Washington,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,espn,drafted,1985,1,8,DAL,Dallas Mavericks,espn,true,,de,Germany,espn birthplace
3136193,Devin Booker,G,15,espn,96,Kentucky,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,espn,drafted,2015,1,13,PHX,Phoenix Suns,espn,true,,us,United States,espn birthplace
2382,Devin Harris,G,,,275,Wisconsin,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,espn,drafted,2004,1,5,WSH,Washington Wizards,espn,true,,us,United States,wikipedia birthplace
3133601,Devonte' Graham,G,18,espn,2305,Kansas,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,espn,drafted,2018,2,34,ATL,Atlanta Hawks,espn,true,,us,United States,espn birthplace
588,Dikembe Mutombo,C,55,espn,46,Georgetown,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,espn,drafted,1991,1,4,DEN,Denver Nuggets,espn,true,,cd,DR Congo,wikipedia birthplace
3823,Dino Radja,C,40,espn,,,,,drafted,1989,2,40,BOS,Boston Celtics,espn,true,,rs,Serbia,espn birthplace
609,Dirk Nowitzki,F,,,,,,,drafted,1998,1,9,MIL,Milwaukee Bucks,espn,true,,de,Germany,espn birthplace
3155942,Domantas Sabonis,F,11,espn,2250,Gonzaga,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,espn,drafted,2016,1,11,ORL,Orlando Magic,espn,true,,lt,Lithuania,espn birthplace
3532,Dominique Wilkins,F,,,61,Georgia,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,espn,drafted,1982,1,3,UTAH,Utah Jazz,espn,true,,fr,France,espn birthplace
3908809,Donovan Mitchell,G,45,espn,97,Louisville,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,espn,drafted,2017,1,13,DEN,Denver Nuggets,espn,true,,us,United States,espn birthplace
512,Donyell Marshall,F,,,41,UConn,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,espn,drafted,1994,1,4,MIN,Minnesota Timberwolves,espn,true,,us,United States,espn birthplace
6589,Draymond Green,F,23,espn,127,Michigan State,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,espn,drafted,2012,2,35,GS,Golden State Warriors,espn,true,,us,United States,espn birthplace
2384,Dwight Howard,C,39,espn,,,,,drafted,2004,1,1,ORL,Orlando Magic,espn,true,,us,United States,espn birthplace
1987,Dwyane Wade,G,,,269,Marquette,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,espn,drafted,2003,1,5,MIA,Miami Heat,espn,true,,us,United States,wikipedia birthplace
2477,Earl Barron,C,,,235,Memphis,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,espn,undrafted,2003,,,,,wikipedia infobox,true,"Wikipedia draft team """" not in nba_draft_teams.csv",us,United States,wikipedia birthplace
402,Eddie Jones,G,,,218,Temple,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,espn,drafted,1994,1,10,LAL,Los Angeles Lakers,espn,true,,us,United States,wikipedia birthplace
990,Eddy Curry,F,6,wikipedia,,,,,drafted,2001,1,4,CHI,Chicago Bulls,espn,true,,us,United States,wikipedia birthplace
2583639,Elfrid Payton,G,,,309,Louisiana,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,espn,drafted,2014,1,10,PHI,Philadelphia 76ers,espn,true,,us,United States,espn birthplace
91,Elton Brand,F,,,150,Duke,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,espn,drafted,1999,1,1,CHI,Chicago Bulls,espn,true,,us,United States,espn birthplace
2399,Emeka Okafor,C,50,espn,41,UConn,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,espn,drafted,2004,1,2,CHAB,Charlotte Bobcats,espn,true,,us,United States,wikipedia birthplace
6447,Enes Freedom,C,13,espn,96,Kentucky,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,espn,drafted,2011,1,3,UTAH,Utah Jazz,espn,true,,ch,Switzerland,espn birthplace
4238,Eric Bledsoe,G,5,espn,96,Kentucky,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,espn,drafted,2010,1,18,OKC,Oklahoma City Thunder,espn,true,,us,United States,espn birthplace
3431,Eric Gordon,G,,,84,Indiana,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,espn,drafted,2008,1,7,LAC,Los Angeles Clippers,espn,true,,us,United States,espn birthplace
796,Eric Snow,G,,,127,Michigan State,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,espn,drafted,1995,2,43,MIL,Milwaukee Bucks,espn,true,,us,United States,wikipedia birthplace
929,Eric Williams,F,,,2507,Providence,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,espn,drafted,1995,1,14,BOS,Boston Celtics,espn,true,,us,United States,wikipedia birthplace
181,Erick Dampier,C,,,344,Mississippi State,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,espn,drafted,1996,1,10,IND,Indiana Pacers,espn,true,,us,United States,wikipedia birthplace
393,Ervin Johnson,C,,,2443,New Orleans,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,espn,drafted,1993,1,23,SEA,Seattle SuperSonics,espn,true,,us,United States,wikipedia birthplace
6588,Evan Fournier,G,,,,,,,drafted,2012,1,20,DEN,Denver Nuggets,espn,true,,fr,France,espn birthplace
4566434,Franz Wagner,F,22,espn,130,Michigan,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,espn,drafted,2021,1,8,ORL,Orlando Magic,espn,true,,de,Germany,espn birthplace
2991230,Fred VanVleet,G,5,espn,2724,Wichita State,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,espn,undrafted,2016,,,,,wikipedia infobox,true,"Wikipedia draft team """" not in nba_draft_teams.csv",us,United States,espn birthplace
640,Gary Payton,G,20,espn,204,Oregon State,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,espn,drafted,1990,1,2,SEA,Seattle SuperSonics,espn,true,,us,United States,espn birthplace
858,Gary Trent,F,,,195,Ohio,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,espn,drafted,1995,1,11,MIL,Milwaukee Bucks,espn,true,,us,United States,wikipedia birthplace
524,George McCloud,F,,,52,Florida State,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,espn,drafted,1989,1,7,IND,Indiana Pacers,espn,true,,us,United States,wikipedia birthplace
1026,Gerald Wallace,F,,,333,Alabama,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,espn,drafted,2001,1,25,SAC,Sacramento Kings,espn,true,,us,United States,wikipedia birthplace
3032977,Giannis Antetokounmpo,F,7,espn,,,,,drafted,2013,1,15,MIL,Milwaukee Bucks,espn,true,,gr,Greece,espn birthplace
974,Gilbert Arenas,G,,,12,Arizona,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,espn,drafted,2001,2,31,GS,Golden State Warriors,espn,true,,us,United States,wikipedia birthplace
702,Glen Rice,F,,,130,Michigan,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,espn,drafted,1989,1,4,MIA,Miami Heat,espn,true,,us,United States,espn birthplace
717,Glenn Robinson,F,,,2509,Purdue,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,espn,drafted,1994,1,1,MIL,Milwaukee Bucks,espn,true,,us,United States,espn birthplace
3423,Goran Dragic,G,,,,,,,drafted,2008,2,45,SA,San Antonio Spurs,espn,true,,si,Slovenia,espn birthplace
4249,Gordon Hayward,F,,,2086,Butler,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,espn,drafted,2010,1,9,UTAH,Utah Jazz,espn,true,,us,United States,espn birthplace
336,Grant Hill,F,33,espn,150,Duke,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,espn,drafted,1994,1,3,DET,Detroit Pistons,espn,true,,us,United States,espn birthplace
4291,Greivis Vasquez,G,,,120,Maryland,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,espn,drafted,2010,1,28,MEM,Memphis Grizzlies,espn,true,,ve,Venezuela,espn birthplace
619,Hakeem Olajuwon,C,,,248,Houston,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,espn,drafted,1984,1,1,HOU,Houston Rockets,espn,true,,ng,Nigeria,espn birthplace
6578,Harrison Barnes,F,40,espn,153,North Carolina,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,espn,drafted,2012,1,7,GS,Golden State Warriors,espn,true,,us,United States,espn birthplace
4262,Hassan Whiteside,C,21,espn,276,Marshall,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,espn,drafted,2010,2,33,SAC,Sacramento Kings,espn,true,,us,United States,espn birthplace
862,Hedo Turkoglu,F,,,,,,,drafted,2000,1,16,SAC,Sacramento Kings,espn,true,,tr,Turkey,espn birthplace
4222252,Isaiah Hartenstein,C,55,espn,,,,,drafted,2017,2,43,HOU,Houston Rockets,espn,true,,us,United States,espn birthplace
