season,team_id,espn_id,role,passing_yards,espn_order,starter,source
2011,LAR,9665,QB,0,4,false,leaders
2011,LAR,12466,QB,0,5,false,leaders
2011,LV,4459,QB,2753,0,false,leaders
2011,LV,8440,QB,1170,1,false,leaders
2011,LV,4477,QB,161,2,false,leaders
2011,LV,2273,QB,35,3,false,leaders
2011,MIA,11128,QB,2497,0,false,leaders
2011,MIA,11291,QB,868,1,false,leaders
2011,MIA,5547,QB,60,2,false,leaders
2011,MIN,13966,QB,1853,0,false,leaders
2011,MIN,1753,QB,1026,1,false,leaders
2011,MIN,13484,QB,376,2,false,leaders
2011,NE,2330,QB,5235,0,false,leaders
2011,NE,12477,QB,22,1,false,leaders
2011,NO,2580,QB,5476,0,false,leaders
2011,NO,12471,QB,29,1,false,leaders
2011,NYG,5526,QB,4933,0,false,leaders
2011,NYJ,12482,QB,3474,0,false,leaders
2011,NYJ,14151,QB,41,1,false,leaders
2011,NYJ,445,QB,27,2,false,leaders
2011,PHI,2549,QB,3303,0,false,leaders
2011,PHI,9589,QB,866,1,false,leaders
2011,PHI,13397,QB,107,2,false,leaders
2011,PHI,14260,QB,0,3,false,leaders
2011,PIT,5536,QB,4077,0,false,leaders
2011,PIT,1490,QB,208,1,false,leaders
2011,PIT,10556,QB,33,2,false,leaders
2011,PIT,13295,QB,15,3,false,leaders
2011,SEA,9650,QB,3091,0,false,leaders
2011,SEA,9667,QB,298,1,false,leaders
2011,SEA,10488,QB,55,2,false,leaders
2011,SEA,10456,QB,0,3,false,leaders
2011,SF,8416,QB,3144,0,false,leaders
2011,SF,14001,QB,35,1,false,leaders
2011,SF,1716,QB,14,2,false,leaders
2011,TB,12473,QB,3592,0,false,leaders
2011,TB,11394,QB,246,1,false,leaders
2011,TB,10327,QB,0,2,false,leaders
2011,TEN,1575,QB,3571,0,false,leaders
2011,TEN,13969,QB,542,1,false,leaders
2011,WSH,4480,QB,3151,0,false,leaders
2011,WSH,10484,QB,858,1,false,leaders
2011,WSH,4780,QB,49,2,false,leaders
2012,ARI,10480,QB,1169,0,false,leaders
2012,ARI,13458,QB,1132,1,false,leaders
2012,ARI,14883,QB,752,2,false,leaders
2012,ARI,12477,QB,330,3,false,leaders
2012,ATL,11237,QB,4719,0,false,leaders
2012,BAL,11252,QB,3817,0,false,leaders
2012,BAL,14163,QB,179,1,false,leaders
2012,BUF,8664,QB,3400,0,false,leaders
2012,BUF,10660,QB,30,1,false,leaders
2012,BUF,9689,QB,0,2,false,leaders
2012,CAR,13994,QB,3869,0,false,leaders
2012,CAR,8627,QB,58,1,false,leaders
2012,CAR,13275,QB,0,2,false,leaders
2012,CHI,9597,QB,3033,0,false,leaders
2012,CHI,8440,QB,265,1,false,leaders
2012,CIN,14012,QB,3669,0,false,leaders
2012,CIN,14922,QB,73,1,false,leaders
2012,CIN,9780,QB,65,2,false,leaders
2012,CLE,14878,QB,3385,0,false,leaders
2012,CLE,13606,QB,204,1,false,leaders
2012,CLE,13199,QB,79,2,false,leaders
2012,DAL,5209,QB,4903,0,false,leaders
2012,DAL,8520,QB,89,1,false,leaders
2012,DEN,1428,QB,4659,0,false,leaders
2012,DEN,14879,QB,12,1,false,leaders
2012,DEN,11122,QB,0,2,false,leaders
2012,DET,12483,QB,4967,0,false,leaders
2012,DET,4260,QB,172,1,false,leaders
2012,GB,8439,QB,4295,0,false,leaders
2012,GB,12998,QB,27,1,false,leaders
2012,GB,12475,QB,20,2,false,leaders
2012,HOU,5615,QB,4008,0,false,leaders
2012,HOU,14114,QB,38,1,false,leaders
2012,IND,14874,QB,4374,0,false,leaders
2012,IND,14924,QB,0,1,false,leaders
2012,JAX,11291,QB,2084,0,false,leaders
2012,JAX,13987,QB,1662,1,false,leaders
2012,KC,8644,QB,1796,0,false,leaders
2012,KC,10466,QB,1141,1,false,leaders
2012,KC,11461,QB,0,2,false,leaders
2012,LAC,5529,QB,3606,0,false,leaders
2012,LAC,13935,QB,0,1,false,leaders
2012,LAR,13197,QB,3702,0,false,leaders
2012,LAR,15153,QB,42,1,false,leaders
2012,LAR,9635,QB,39,2,false,leaders
2012,LV,4459,QB,4018,0,false,leaders
2012,LV,14851,QB,155,1,false,leaders
2012,LV,9596,QB,115,2,false,leaders
2012,LV,2273,QB,4,3,false,leaders
2012,MIA,14876,QB,3294,0,false,leaders
2012,MIA,11128,QB,131,1,false,leaders
2012,MIA,10668,QB,0,2,false,leaders
2012,MIN,13966,QB,2935,0,false,leaders
2012,NE,2330,QB,4827,0,false,leaders
2012,NE,14037,QB,17,1,false,leaders
2012,NO,2580,QB,5177,0,false,leaders
2012,NO,12471,QB,10,1,false,leaders
2012,NYG,5526,QB,3948,0,false,leaders
2012,NYG,3529,QB,19,1,false,leaders
2012,NYJ,12482,QB,2883,0,false,leaders
2012,NYJ,14101,QB,214,1,false,leaders
2012,NYJ,14151,QB,42,2,false,leaders
2012,NYJ,13200,QB,39,3,false,leaders
2012,PHI,2549,QB,2362,0,false,leaders
2012,PHI,14877,QB,1699,1,false,leaders
2012,PHI,10536,QB,14,2,false,leaders
2012,PIT,5536,QB,3265,0,false,leaders
2012,PIT,1490,QB,475,1,false,leaders
2012,PIT,4465,QB,272,2,false,leaders
2012,PIT,13934,QB,0,3,false,leaders
2012,SEA,14881,QB,3118,0,false,leaders
2012,SEA,11443,QB,68,1,false,leaders
2012,SEA,10488,QB,25,2,false,leaders
2012,SEA,13217,QB,23,3,false,leaders
2012,SF,14001,QB,1814,0,false,leaders
2012,SF,8416,QB,1737,1,false,leaders
2012,TB,12473,QB,4065,0,false,leaders
2012,TB,8559,QB,51,1,false,leaders
2012,TB,13489,QB,28,2,false,leaders
2012,TEN,13969,QB,2176,0,false,leaders
2012,TEN,1575,QB,1367,1,false,leaders
2012,TEN,13459,QB,34,2,false,leaders
2012,WSH,14875,QB,3200,0,false,leaders
2012,WSH,14880,QB,466,1,false,leaders
2012,WSH,11408,QB,0,2,false,leaders
2013,ARI,4459,QB,4274,0,false,leaders
2013,ARI,13980,QB,17,1,false,leaders
2013,ARI,5528,QB,0,2,false,leaders
2013,ATL,11237,QB,4515,0,false,leaders
2013,ATL,15162,QB,34,1,false,leaders
2013,ATL,13448,QB,-8,2,false,leaders
2013,BAL,11252,QB,3912,0,false,leaders
2013,BAL,14163,QB,2,1,false,leaders
2013,BUF,15803,QB,1972,0,false,leaders
2013,BUF,13606,QB,1092,1,false,leaders
2013,BUF,16237,QB,309,2,false,leaders
2013,CAR,13994,QB,3379,0,false,leaders
2013,CHI,9597,QB,2621,0,false,leaders
2013,CHI,3609,QB,1829,1,false,leaders
2013,CIN,14012,QB,4293,0,false,leaders
2013,CIN,14922,QB,25,1,false,leaders
2013,CLE,8440,QB,2015,0,false,leaders
2013,CLE,14878,QB,1731,1,false,leaders
2013,CLE,12477,QB,615,2,false,leaders
2013,CLE,14342,QB,11,3,false,leaders
2013,DAL,5209,QB,3828,0,false,leaders
2013,DAL,8520,QB,398,1,false,leaders
2013,DEN,1428,QB,5477,0,false,leaders
2013,DEN,14879,QB,95,1,false,leaders
2013,DET,12483,QB,4650,0,false,leaders
2013,GB,8439,QB,2536,0,false,leaders
2013,GB,11443,QB,1146,1,false,leaders
2013,GB,14353,QB,717,2,false,leaders
2013,GB,4568,QB,139,3,false,leaders
2013,HOU,5615,QB,2310,0,false,leaders
2013,HOU,15168,QB,1760,1,false,leaders
2013,HOU,14114,QB,113,2,false,leaders
2013,IND,14874,QB,3822,0,false,leaders
2013,IND,1575,QB,130,1,false,leaders
2013,JAX,11291,QB,3241,0,false,leaders
2013,JAX,13987,QB,481,1,false,leaders
2013,JAX,16022,QB,21,2,false,leaders
2013,JAX,9646,QB,8,3,false,leaders
2013,JAX,15951,QB,0,4,false,leaders
2013,KC,8416,QB,3313,0,false,leaders
2013,KC,12471,QB,248,1,false,leaders
2013,LAC,5529,QB,4478,0,false,leaders
2013,LAR,13197,QB,1687,0,false,leaders
2013,LAR,9635,QB,1673,1,false,leaders
2013,LAR,15153,QB,0,2,false,leaders
2013,LAR,15786,QB,0,3,false,leaders
2013,LV,14851,QB,1798,0,false,leaders
2013,LV,16593,QB,1547,1,false,leaders
2013,LV,11443,QB,246,2,false,leaders
2013,LV,11717,QB,22,3,false,leaders
2013,LV,11238,QB,16,4,false,leaders
2013,MIA,14876,QB,3913,0,false,leaders
2013,MIA,11128,QB,53,1,false,leaders
2013,MIN,8644,QB,1807,0,false,leaders
2013,MIN,13966,QB,1648,1,false,leaders
2013,MIN,12473,QB,190,2,false,leaders
2013,NE,2330,QB,4343,0,false,leaders
2013,NO,2580,QB,5162,0,false,leaders
2013,NO,5631,QB,0,1,false,leaders
2013,NYG,5526,QB,3818,0,false,leaders
2013,NYG,12479,QB,57,1,false,leaders
2013,NYJ,15864,QB,3046,0,false,leaders
2013,NYJ,15407,QB,156,1,false,leaders
2013,NYJ,9270,QB,38,2,false,leaders
2013,NYJ,14129,QB,30,3,false,leaders
2013,NYJ,14151,QB,0,4,false,leaders
2013,NYJ,15113,QB,0,5,false,leaders
2013,PHI,14877,QB,2891,0,false,leaders
2013,PHI,2549,QB,1215,1,false,leaders
2013,PHI,15948,QB,300,2,false,leaders
2013,PHI,9689,QB,0,3,false,leaders
2013,PIT,5536,QB,4261,0,false,leaders
2013,PIT,5096,QB,30,1,false,leaders
2013,PIT,13934,QB,15,2,false,leaders
2013,SEA,14881,QB,3357,0,false,leaders
2013,SEA,9650,QB,151,1,false,leaders
2013,SF,14001,QB,3197,0,false,leaders
2013,SF,13199,QB,13,1,false,leaders
2013,TB,15837,QB,2608,0,false,leaders
2013,TB,12473,QB,571,1,false,leaders
2013,TB,15968,QB,2,2,false,leaders
2013,TB,9263,QB,0,3,false,leaders
2013,TB,15501,QB,0,4,false,leaders
2013,TEN,8664,QB,2454,0,false,leaders
2013,TEN,13969,QB,1256,1,false,leaders
2013,WSH,14875,QB,3203,0,false,leaders
2013,WSH,14880,QB,854,1,false,leaders
2014,ARI,10487,QB,1711,0,false,leaders
2014,ARI,4459,QB,1626,1,false,leaders
2014,ARI,14883,QB,562,2,false,leaders
2014,ARI,16813,QB,81,3,false,leaders
2014,ARI,10453,QB,10,4,false,leaders
2014,ARI,16956,QB,0,5,false,leaders
2014,ATL,11237,QB,4694,0,false,leaders
2014,ATL,14114,QB,64,1,false,leaders
2014,BAL,11252,QB,3986,0,false,leaders
2014,BUF,8520,QB,3018,0,false,leaders
2014,BUF,15803,QB,838,1,false,leaders
2014,BUF,10195,QB,0,2,false,leaders
2014,CAR,13994,QB,3127,0,false,leaders
2014,CAR,8627,QB,701,1,false,leaders
2014,CHI,9597,QB,3812,0,false,leaders
2014,CHI,13198,QB,223,1,false,leaders
2014,CIN,14012,QB,3398,0,false,leaders
2014,CIN,14922,QB,79,1,false,leaders
2014,CIN,8440,QB,74,2,false,leaders
2014,CLE,12477,QB,3326,0,false,leaders
2014,CLE,17247,QB,177,1,false,leaders
2014,CLE,16736,QB,175,2,false,leaders
2014,CLE,15705,QB,0,3,false,leaders
2014,DAL,5209,QB,3705,0,false,leaders
2014,DAL,14878,QB,303,1,false,leaders
2014,DEN,1428,QB,4727,0,false,leaders
2014,DEN,14879,QB,52,1,false,leaders
2014,DET,12483,QB,4257,0,false,leaders
2014,DET,15928,QB,27,1,false,leaders
2014,GB,8439,QB,4381,0,false,leaders
2014,GB,11443,QB,66,1,false,leaders
2014,HOU,8664,QB,2483,0,false,leaders
2014,HOU,15168,QB,435,1,false,leaders
2014,HOU,14037,QB,400,2,false,leaders
2014,HOU,16943,QB,127,3,false,leaders
2014,HOU,2273,QB,10,4,false,leaders
2014,HOU,12497,QB,5,5,false,leaders
2014,IND,14874,QB,4761,0,false,leaders
2014,IND,1575,QB,301,1,false,leaders
2014,IND,12689,QB,0,2,false,leaders
2014,JAX,16724,QB,2908,0,false,leaders
2014,JAX,11291,QB,492,1,false,leaders
2014,JAX,14184,QB,32,2,false,leaders
2014,JAX,14950,QB,19,3,false,leaders
2014,JAX,15951,QB,0,4,false,leaders
2014,KC,8416,QB,3265,0,false,leaders
2014,KC,12471,QB,157,1,false,leaders
2014,KC,8513,QB,6,2,false,leaders
2014,LAC,5529,QB,4286,0,false,leaders
2014,LAC,9635,QB,10,1,false,leaders
2014,LAC,10481,QB,0,2,false,leaders
2014,LAR,15187,QB,2001,0,false,leaders
2014,LAR,4260,QB,1657,1,false,leaders
2014,LAR,15153,QB,37,2,false,leaders
2014,LV,16757,QB,3270,0,false,leaders
2014,LV,16593,QB,129,1,false,leaders
2014,LV,5615,QB,57,2,false,leaders
2014,LV,11238,QB,0,3,false,leaders
2014,MIA,14876,QB,4045,0,false,leaders
2014,MIA,11128,QB,21,1,false,leaders
2014,MIA,12601,QB,0,2,false,leaders
2014,MIN,16728,QB,2919,0,false,leaders
2014,MIN,8644,QB,425,1,false,leaders
2014,MIN,13966,QB,222,2,false,leaders
2014,NE,2330,QB,4109,0,false,leaders
2014,NE,16760,QB,182,1,false,leaders
2014,NO,2580,QB,4952,0,false,leaders
2014,NYG,5526,QB,4410,0,false,leaders
2014,NYG,15891,QB,60,1,false,leaders
2014,NYG,16733,QB,0,2,false,leaders
2014,NYJ,15864,QB,2525,0,false,leaders
2014,NYJ,2549,QB,604,1,false,leaders
2014,NYJ,15407,QB,39,2,false,leaders
2014,NYJ,15616,QB,38,3,false,leaders
2014,NYJ,14151,QB,0,4,false,leaders
2014,PHI,12482,QB,2418,0,false,leaders
2014,PHI,14877,QB,2163,1,false,leaders
2014,PHI,15948,QB,0,2,false,leaders
2014,PIT,5536,QB,4952,0,false,leaders
2014,PIT,15213,QB,25,1,false,leaders
2014,PIT,13934,QB,20,2,false,leaders
2014,PIT,16241,QB,0,3,false,leaders
2014,SEA,14881,QB,3475,0,false,leaders
2014,SEA,15428,QB,17,1,false,leaders
2014,SEA,9650,QB,0,2,false,leaders
2014,SF,14001,QB,3369,0,false,leaders
2014,SF,13987,QB,38,1,false,leaders
2014,SF,4512,QB,0,2,false,leaders
2014,SF,5713,QB,0,3,false,leaders
2014,TB,3609,QB,2206,0,false,leaders
2014,TB,15837,QB,1417,1,false,leaders
2014,TB,15501,QB,0,2,false,leaders
2014,TEN,16814,QB,1412,0,false,leaders
2014,TEN,9667,QB,1326,1,false,leaders
2014,TEN,13969,QB,993,2,false,leaders
2014,TEN,10648,QB,7,3,false,leaders
2014,WSH,14880,QB,1710,0,false,leaders
2014,WSH,14875,QB,1694,1,false,leaders
2014,WSH,13199,QB,1057,2,false,leaders
2014,WSH,11439,QB,0,3,false,leaders
2015,ARI,4459,QB,4671,0,false,leaders
2015,ARI,10487,QB,104,1,false,leaders
2015,ATL,11237,QB,4591,0,false,leaders
2015,ATL,15894,QB,11,1,false,leaders
2015,BAL,11252,QB,2791,0,false,leaders
2015,BAL,14037,QB,566,1,false,leaders
2015,BAL,13198,QB,555,2,false,leaders
2015,BAL,5615,QB,540,3,false,leaders
2015,BAL,9789,QB,-3,4,false,leaders
2015,BUF,14163,QB,3035,0,false,leaders
2015,BUF,15803,QB,561,1,false,leaders
2015,BUF,14402,QB,4,2,false,leaders
2015,CAR,13994,QB,3837,0,false,leaders
2015,CAR,8627,QB,36,1,false,leaders
2015,CHI,9597,QB,3659,0,false,leaders
2015,CHI,13198,QB,184,1,false,leaders
2015,CIN,14012,QB,3250,0,false,leaders
2015,CIN,16810,QB,854,1,false,leaders
2015,CLE,3609,QB,2109,0,false,leaders
2015,CLE,16736,QB,1500,1,false,leaders
2015,CLE,15187,QB,547,2,false,leaders
2015,DAL,8644,QB,1276,0,false,leaders
2015,DAL,5209,QB,884,1,false,leaders
2015,DAL,14882,QB,779,2,false,leaders
2015,DAL,14878,QB,738,3,false,leaders
2015,DAL,11238,QB,0,4,false,leaders
2015,DEN,1428,QB,2249,0,false,leaders
2015,DEN,14879,QB,1967,1,false,leaders
2015,DET,12483,QB,4262,0,false,leaders
2015,DET,8559,QB,201,1,false,leaders
2015,GB,8439,QB,3821,0,false,leaders
2015,GB,14353,QB,4,1,false,leaders
2015,HOU,12477,QB,2606,0,false,leaders
2015,HOU,14037,QB,770,1,false,leaders
2015,HOU,14114,QB,370,2,false,leaders
2015,HOU,14878,QB,305,3,false,leaders
2015,HOU,14184,QB,21,4,false,leaders
2015,HOU,15899,QB,7,5,false,leaders
2015,HOU,15632,QB,0,6,false,leaders
2015,IND,14874,QB,1881,0,false,leaders
2015,IND,1575,QB,1690,1,false,leaders
2015,IND,9667,QB,150,2,false,leaders
2015,IND,12473,QB,149,3,false,leaders
2015,IND,14883,QB,58,4,false,leaders
2015,JAX,16724,QB,4428,0,false,leaders
2015,JAX,13662,QB,0,1,false,leaders
2015,KC,8416,QB,3486,0,false,leaders
2015,KC,12471,QB,4,1,false,leaders
2015,KC,17427,QB,3,2,false,leaders
2015,LAC,5529,QB,4792,0,false,leaders
2015,LAC,9635,QB,63,1,false,leaders
2015,LAR,14877,QB,2052,0,false,leaders
2015,LAR,15168,QB,828,1,false,leaders
2015,LAR,2517017,QB,31,2,false,leaders
2015,LAR,15153,QB,20,3,false,leaders
2015,LV,16757,QB,3987,0,false,leaders
2015,LV,16593,QB,142,1,false,leaders
2015,MIA,14876,QB,4208,0,false,leaders
2015,MIA,11128,QB,14,1,false,leaders
2015,MIA,16790,QB,9,2,false,leaders
2015,MIN,16728,QB,3231,0,false,leaders
2015,MIN,4260,QB,15,1,false,leaders
2015,NE,2330,QB,4770,0,false,leaders
2015,NE,11674,QB,36,1,false,leaders
2015,NE,16760,QB,6,2,false,leaders
2015,NO,2580,QB,4870,0,false,leaders
2015,NO,5631,QB,335,1,false,leaders
2015,NO,15457,QB,0,2,false,leaders
2015,NYG,5526,QB,4432,0,false,leaders
2015,NYG,15891,QB,68,1,false,leaders
2015,NYJ,8664,QB,3905,0,false,leaders
2015,NYJ,15864,QB,265,1,false,leaders
2015,PHI,13197,QB,3725,0,false,leaders
2015,PHI,12482,QB,616,1,false,leaders
2015,PIT,5536,QB,3938,0,false,leaders
2015,PIT,15904,QB,513,1,false,leaders
2015,PIT,2549,QB,371,2,false,leaders
2015,SEA,14881,QB,4024,0,false,leaders
2015,SEA,9650,QB,37,1,false,leaders
2015,SF,13987,QB,2031,0,false,leaders
2015,SF,14001,QB,1615,1,false,leaders
2015,TB,2969939,QB,4042,0,false,leaders
2015,TEN,2576980,QB,2818,0,false,leaders
2015,TEN,16814,QB,935,1,false,leaders
2015,TEN,15693,QB,99,2,false,leaders
2015,TEN,17105,QB,41,3,false,leaders
2015,WSH,14880,QB,4166,0,false,leaders
2015,WSH,13199,QB,128,1,false,leaders
2015,WSH,2576716,QB,0,2,false,leaders
2016,ARI,4459,QB,4233,0,false,leaders
2016,ARI,10487,QB,192,1,false,leaders
2016,ARI,5528,QB,0,2,false,leaders
2016,ATL,11237,QB,4944,0,false,leaders
2016,ATL,5615,QB,16,1,false,leaders
2016,BAL,11252,QB,4317,0,false,leaders
2016,BAL,14037,QB,26,1,false,leaders
2016,BAL,15683,QB,0,2,false,leaders
2016,BUF,14163,QB,3023,0,false,leaders
2016,BUF,15803,QB,131,1,false,leaders
2016,BUF,2976299,QB,96,2,false,leaders
2016,BUF,2980077,QB,0,3,false,leaders
2016,CAR,13994,QB,3509,0,false,leaders
2016,CAR,8627,QB,453,1,false,leaders
2016,CHI,15948,QB,1611,0,false,leaders
2016,CHI,12477,QB,1445,1,false,leaders
2016,CHI,9597,QB,1059,2,false,leaders
2016,CHI,16821,QB,22,3,false,leaders
2016,CHI,2520698,QB,2,4,false,leaders
2016,CIN,14012,QB,4206,0,false,leaders
2016,CLE,2577243,QB,1380,0,false,leaders
2016,CLE,3609,QB,1100,1,false,leaders
2016,CLE,14875,QB,886,2,false,leaders
2016,CLE,9667,QB,182,3,false,leaders
2016,CLE,2577128,QB,104,4,false,leaders
2016,CLE,14851,QB,41,5,false,leaders
2016,CLE,2969962,QB,0,6,false,leaders
2016,DAL,2577417,QB,3667,0,false,leaders
2016,DAL,12482,QB,93,1,false,leaders
2016,DAL,5209,QB,29,2,false,leaders
2016,DAL,13215,QB,10,3,false,leaders
2016,DAL,15349,QB,0,4,false,leaders
2016,DEN,2511109,QB,3401,0,false,leaders
2016,DEN,2977881,QB,497,1,false,leaders
2016,DEN,2577619,QB,16,2,false,leaders
2016,DET,12483,QB,4327,0,false,leaders
2016,GB,8439,QB,4428,0,false,leaders
2016,GB,2577189,QB,17,1,false,leaders
2016,HOU,14879,QB,2957,0,false,leaders
2016,HOU,16943,QB,461,1,false,leaders
2016,IND,14874,QB,4240,0,false,leaders
2016,IND,14353,QB,216,1,false,leaders
2016,IND,12689,QB,35,2,false,leaders
2016,IND,2971051,QB,0,3,false,leaders
2016,JAX,16724,QB,3905,0,false,leaders
2016,JAX,16787,QB,20,1,false,leaders
2016,KC,8416,QB,3502,0,false,leaders
2016,KC,14877,QB,410,1,false,leaders
2016,KC,14939,QB,2,2,false,leaders
2016,KC,12579,QB,0,3,false,leaders
2016,LAC,5529,QB,4386,0,false,leaders
2016,LAC,9635,QB,0,1,false,leaders
2016,LAC,15062,QB,0,2,false,leaders
2016,LAR,15168,QB,2201,0,false,leaders
2016,LAR,3046779,QB,1089,1,false,leaders
2016,LAR,2517017,QB,19,2,false,leaders
2016,LAR,15153,QB,4,3,false,leaders
2016,LAR,3048897,QB,0,4,false,leaders
2016,LV,16757,QB,3937,0,false,leaders
2016,LV,2576261,QB,150,1,false,leaders
2016,LV,16593,QB,50,2,false,leaders
2016,MIA,14876,QB,2995,0,false,leaders
2016,MIA,11128,QB,721,1,false,leaders
2016,MIA,16790,QB,0,2,false,leaders
2016,MIN,13197,QB,3877,0,false,leaders
2016,MIN,4260,QB,242,1,false,leaders
2016,MIN,16782,QB,0,2,false,leaders
2016,NE,2330,QB,3554,0,false,leaders
2016,NE,16760,QB,502,1,false,leaders
2016,NE,2578570,QB,400,2,false,leaders
2016,NO,2580,QB,5208,0,false,leaders
2016,NO,17258,QB,50,1,false,leaders
2016,NYG,5526,QB,4027,0,false,leaders
2016,NYJ,8664,QB,2710,0,false,leaders
2016,NYJ,2466005,QB,809,1,false,leaders
2016,NYJ,15864,QB,126,2,false,leaders
2016,PHI,2573079,QB,3782,0,false,leaders
2016,PHI,12471,QB,16,1,false,leaders
2016,PHI,16779,QB,0,2,false,leaders
2016,PIT,5536,QB,3819,0,false,leaders
2016,PIT,15904,QB,558,1,false,leaders
2016,PIT,15825,QB,0,2,false,leaders
2016,SEA,14881,QB,4219,0,false,leaders
2016,SEA,2575910,QB,145,1,false,leaders
2016,SEA,2577684,QB,43,2,false,leaders
2016,SEA,14221,QB,15,3,false,leaders
2016,SEA,10238,QB,0,4,false,leaders
2016,SF,14001,QB,2241,0,false,leaders
2016,SF,13987,QB,925,1,false,leaders
2016,TB,2969939,QB,4090,0,false,leaders
2016,TB,15837,QB,75,1,false,leaders
2016,TEN,2576980,QB,3426,0,false,leaders
2016,TEN,8644,QB,284,1,false,leaders
2016,TEN,14005,QB,10,2,false,leaders
2016,WSH,14880,QB,4917,0,false,leaders
2016,WSH,16166,QB,31,1,false,leaders
2017,ARI,4459,QB,1978,0,false,leaders
2017,ARI,13987,QB,1086,1,false,leaders
2017,ARI,10487,QB,894,2,false,leaders
2017,ARI,5528,QB,21,3,false,leaders
2017,ATL,11237,QB,4095,0,false,leaders
2017,ATL,14922,QB,51,1,false,leaders
2017,BAL,11252,QB,3141,0,false,leaders
2017,BAL,14037,QB,56,1,false,leaders
2017,BAL,9789,QB,38,2,false,leaders
2017,BUF,14163,QB,2799,0,false,leaders
2017,BUF,2972236,QB,252,1,false,leaders
2017,BUF,13484,QB,35,2,false,leaders
2017,CAR,13994,QB,3302,0,false,leaders
2017,CAR,8627,QB,17,1,false,leaders
2017,CAR,17475,QB,0,2,false,leaders
2017,CHI,3039707,QB,2193,0,false,leaders
2017,CHI,15837,QB,833,1,false,leaders
2017,CHI,16863,QB,38,2,false,leaders
2017,CHI,3066158,QB,21,3,false,leaders
2017,CIN,14012,QB,3320,0,false,leaders
2017,CIN,16810,QB,66,1,false,leaders
2017,CLE,3129302,QB,2894,0,false,leaders
2017,CLE,2577128,QB,517,1,false,leaders
2017,CLE,2577243,QB,126,2,false,leaders
2017,DAL,2577417,QB,3324,0,false,leaders
2017,DAL,2972515,QB,2,1,false,leaders
2017,DEN,2511109,QB,2285,0,false,leaders
2017,DEN,14879,QB,1088,1,false,leaders
2017,DEN,2977881,QB,295,2,false,leaders
2017,DET,12483,QB,4446,0,false,leaders
2017,DET,2582424,QB,24,1,false,leaders
2017,GB,2577189,QB,1836,0,false,leaders
2017,GB,8439,QB,1675,1,false,leaders
2017,GB,3078660,QB,11,2,false,leaders
2017,GB,14053,QB,10,3,false,leaders
2017,HOU,3122840,QB,1699,0,false,leaders
2017,HOU,16943,QB,1412,1,false,leaders
2017,HOU,14114,QB,523,2,false,leaders
2017,HOU,2565969,QB,10,3,false,leaders
2017,IND,2578570,QB,3098,0,false,leaders
2017,IND,14353,QB,128,1,false,leaders
2017,JAX,16724,QB,3687,0,false,leaders
2017,JAX,15051,QB,29,1,false,leaders
2017,JAX,11291,QB,0,2,false,leaders
2017,JAX,16787,QB,0,3,false,leaders
2017,KC,8416,QB,4042,0,false,leaders
2017,KC,3139477,QB,284,1,false,leaders
2017,KC,15847,QB,0,2,false,leaders
2017,KC,16252,QB,0,3,false,leaders
2017,KC,3116406,QB,0,4,false,leaders
2017,LAC,5529,QB,4515,0,false,leaders
2017,LAC,9635,QB,36,1,false,leaders
2017,LAR,3046779,QB,3804,0,false,leaders
2017,LAR,2517017,QB,185,1,false,leaders
2017,LAR,15153,QB,34,2,false,leaders
2017,LAR,2977187,QB,0,3,false,leaders
2017,LV,16757,QB,3496,0,false,leaders
2017,LV,15803,QB,265,1,false,leaders
2017,MIA,9597,QB,2666,0,false,leaders
2017,MIA,11128,QB,861,1,false,leaders
2017,MIA,16821,QB,265,2,false,leaders
2017,MIA,16323,QB,0,3,false,leaders
2017,MIA,16790,QB,0,4,false,leaders
2017,MIA,3043237,QB,0,5,false,leaders
2017,MIN,15168,QB,3547,0,false,leaders
2017,MIN,13197,QB,382,1,false,leaders
2017,MIN,15616,QB,0,2,false,leaders
2017,MIN,16728,QB,0,3,false,leaders
2017,NE,2330,QB,4577,0,false,leaders
2017,NE,12477,QB,42,1,false,leaders
2017,NO,2580,QB,4334,0,false,leaders
2017,NYG,5526,QB,3468,0,false,leaders
2017,NYG,15864,QB,212,1,false,leaders
2017,NYG,14017,QB,0,2,false,leaders
2017,NYJ,3609,QB,2926,0,false,leaders
2017,NYJ,2466005,QB,544,1,false,leaders
2017,NYJ,3061740,QB,31,2,false,leaders
2017,PHI,2573079,QB,3296,0,false,leaders
2017,PHI,14877,QB,537,1,false,leaders
2017,PHI,2979501,QB,134,2,false,leaders
2017,PIT,5536,QB,4251,0,false,leaders
2017,PIT,15904,QB,239,1,false,leaders
2017,PIT,15213,QB,44,2,false,leaders
2017,SEA,14881,QB,3983,0,false,leaders
2017,SEA,2577684,QB,0,1,false,leaders
2017,SEA,10238,QB,-4,2,false,leaders
2017,SF,16760,QB,1560,0,false,leaders
2017,SF,2979520,QB,1430,1,false,leaders
2017,SF,12477,QB,1245,2,false,leaders
2017,TB,2969939,QB,3504,0,false,leaders
2017,TB,8664,QB,1103,1,false,leaders
2017,TEN,2576980,QB,3232,0,false,leaders
2017,TEN,8644,QB,162,1,false,leaders
2017,TEN,13271,QB,0,2,false,leaders
2017,WSH,14880,QB,4093,0,false,leaders
2018,ARI,3886377,QB,2278,0,false,leaders
2018,ARI,13197,QB,400,1,false,leaders
2018,ARI,15837,QB,174,2,false,leaders
2018,ARI,5528,QB,32,3,false,leaders
